,Date_Time,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
493,1/21/2016 14:00,1178,102,989,110,113.3,68
494,1/21/2016 15:00,1077,103,933,113,99.1,55.6
495,1/21/2016 16:00,912,101,835,114,90.1,42.8
496,1/21/2016 17:00,693,92,699,107,83.1,29.9
497,1/21/2016 18:00,439,75,541,91,76.3,17.2
498,1/21/2016 19:00,182,46,298,64,69.3,4.8
499,1/21/2016 20:00,15,8,7,7,61.4,0
500,1/21/2016 21:00,0,0,0,0,52.3,0
501,1/21/2016 22:00,0,0,0,0,41.1,0
502,1/21/2016 23:00,0,0,0,0,27.1,0
503,1/21/2016 0:00,0,0,0,0,10.2,0
504,1/22/2016 1:00,0,0,0,0,7.4,0
505,1/22/2016 2:00,0,0,0,0,24.5,0
506,1/22/2016 3:00,0,0,0,0,39.3,0
507,1/22/2016 4:00,0,0,0,0,51.1,0
508,1/22/2016 5:00,0,0,0,0,60.4,0
509,1/22/2016 6:00,5,3,8,5,68.4,2.9
510,1/22/2016 7:00,144,38,188,49,75.4,15.2
511,1/22/2016 8:00,398,66,412,78,82.2,27.9
512,1/22/2016 9:00,657,84,608,95,89.2,40.7
513,1/22/2016 10:00,884,92,770,102,97.5,53.6
514,1/22/2016 11:00,1059,95,891,102,111.1,66.1
515,1/22/2016 12:00,1172,95,969,100,141.6,76.7
516,1/22/2016 13:00,1214,94,1002,100,150.3,77.8
517,1/22/2016 14:00,1184,95,991,103,114.1,68
518,1/22/2016 15:00,1083,95,935,106,99.3,55.6
519,1/22/2016 16:00,917,93,837,106,90.3,42.7
520,1/22/2016 17:00,698,86,702,101,83.2,29.8
521,1/22/2016 18:00,443,70,545,86,76.4,17.1
522,1/22/2016 19:00,184,44,302,61,69.4,4.8
523,1/22/2016 20:00,15,7,7,7,61.6,0
524,1/22/2016 21:00,0,0,0,0,52.5,0
525,1/22/2016 22:00,0,0,0,0,41.2,0
526,1/22/2016 23:00,0,0,0,0,27.2,0
527,1/22/2016 0:00,0,0,0,0,10.3,0
528,1/23/2016 1:00,0,0,0,0,7.4,0
529,1/23/2016 2:00,0,0,0,0,24.5,0
530,1/23/2016 3:00,0,0,0,0,39.3,0
531,1/23/2016 4:00,0,0,0,0,51.2,0
532,1/23/2016 5:00,0,0,0,0,60.5,0
533,1/23/2016 6:00,5,2,8,3,68.5,2.7
534,1/23/2016 7:00,151,29,198,38,75.5,15
535,1/23/2016 8:00,412,49,424,59,82.3,27.7
536,1/23/2016 9:00,675,61,621,72,89.4,40.6
537,1/23/2016 10:00,904,67,783,77,98.1,53.5
538,1/23/2016 11:00,1083,68,906,77,111.3,66
539,1/23/2016 12:00,1197,68,985,76,142.2,76.5
540,1/23/2016 13:00,1241,67,1019,76,151.1,77.6
541,1/23/2016 14:00,1210,67,1008,78,114.5,67.9
542,1/23/2016 15:00,1108,68,951,80,99.6,55.5
543,1/23/2016 16:00,941,67,852,81,90.5,42.7
544,1/23/2016 17:00,719,62,719,77,83.4,29.8
545,1/23/2016 18:00,461,51,567,66,76.6,17.1
546,1/23/2016 19:00,195,33,324,46,69.6,4.7
547,1/23/2016 20:00,15,6,6,6,62.1,0
548,1/23/2016 21:00,0,0,0,0,52.6,0
549,1/23/2016 22:00,0,0,0,0,41.4,0
550,1/23/2016 23:00,0,0,0,0,27.3,0
551,1/23/2016 0:00,0,0,0,0,10.4,0
552,1/24/2016 1:00,0,0,0,0,7.4,0
553,1/24/2016 2:00,0,0,0,0,24.6,0
554,1/24/2016 3:00,0,0,0,0,39.4,0
555,1/24/2016 4:00,0,0,0,0,51.2,0
556,1/24/2016 5:00,0,0,0,0,60.6,0
557,1/24/2016 6:00,4,2,7,3,68.6,2.6
558,1/24/2016 7:00,146,30,191,40,75.6,14.9
559,1/24/2016 8:00,405,51,416,62,82.4,27.6
560,1/24/2016 9:00,668,65,613,76,89.5,40.4
561,1/24/2016 10:00,897,71,776,81,98.3,53.3
562,1/24/2016 11:00,1076,73,899,82,111.6,65.8
563,1/24/2016 12:00,1191,72,978,80,142.4,76.3
564,1/24/2016 13:00,1234,72,1012,80,151.6,77.5
565,1/24/2016 14:00,1204,72,1001,82,115.2,67.8
566,1/24/2016 15:00,1103,73,945,84,100.2,55.5
567,1/24/2016 16:00,936,72,846,85,91.1,42.7
568,1/24/2016 17:00,714,67,712,81,83.5,29.8
569,1/24/2016 18:00,456,55,559,69,77.1,17
570,1/24/2016 19:00,191,35,316,48,70.1,4.7
571,1/24/2016 20:00,15,6,6,6,62.2,0
572,1/24/2016 21:00,0,0,0,0,53.1,0
573,1/24/2016 22:00,0,0,0,0,41.5,0
574,1/24/2016 23:00,0,0,0,0,27.4,0
575,1/24/2016 0:00,0,0,0,0,10.4,0
576,1/25/2016 1:00,0,0,0,0,7.3,0
577,1/25/2016 2:00,0,0,0,0,24.6,0
578,1/25/2016 3:00,0,0,0,0,39.4,0
579,1/25/2016 4:00,0,0,0,0,51.3,0
580,1/25/2016 5:00,0,0,0,0,61.1,0
581,1/25/2016 6:00,4,2,5,3,69.1,2.4
582,1/25/2016 7:00,138,34,179,45,76.1,14.7
583,1/25/2016 8:00,392,61,403,72,82.6,27.4
584,1/25/2016 9:00,653,77,600,88,90.1,40.3
585,1/25/2016 10:00,882,85,763,94,98.5,53.1
586,1/25/2016 11:00,1060,87,885,95,112.2,65.6
587,1/25/2016 12:00,1174,87,964,93,142.6,76
588,1/25/2016 13:00,1218,86,998,93,152.4,77.3
589,1/25/2016 14:00,1188,87,987,95,115.6,67.7
590,1/25/2016 15:00,1088,87,931,98,100.5,55.5
591,1/25/2016 16:00,922,86,833,99,91.3,42.6
592,1/25/2016 17:00,702,79,698,94,84.1,29.7
593,1/25/2016 18:00,445,65,542,80,77.3,17
594,1/25/2016 19:00,184,40,301,57,70.3,4.6
595,1/25/2016 20:00,13,6,6,6,62.4,0
596,1/25/2016 21:00,0,0,0,0,53.3,0
597,1/25/2016 22:00,0,0,0,0,42,0
598,1/25/2016 23:00,0,0,0,0,27.5,0
599,1/25/2016 0:00,0,0,0,0,10.5,0
600,1/26/2016 1:00,0,0,0,0,7.3,0
601,1/26/2016 2:00,0,0,0,0,25,0
602,1/26/2016 3:00,0,0,0,0,39.5,0
603,1/26/2016 4:00,0,0,0,0,51.4,0
604,1/26/2016 5:00,0,0,0,0,61.2,0
605,1/26/2016 6:00,3,2,4,2,69.2,2.2
606,1/26/2016 7:00,132,36,171,47,76.2,14.5
607,1/26/2016 8:00,384,65,394,77,83.1,27.2
608,1/26/2016 9:00,644,84,591,94,90.2,40.1
609,1/26/2016 10:00,872,93,754,102,99.1,53
610,1/26/2016 11:00,1050,96,876,102,112.5,65.4
611,1/26/2016 12:00,1164,95,954,100,143.2,75.8
612,1/26/2016 13:00,1208,95,988,100,153.2,77.1
613,1/26/2016 14:00,1179,95,978,103,116.4,67.6
614,1/26/2016 15:00,1079,96,922,106,101.1,55.4
615,1/26/2016 16:00,914,94,824,106,91.5,42.6
616,1/26/2016 17:00,694,86,689,101,84.3,29.7
617,1/26/2016 18:00,439,70,531,85,77.4,16.9
618,1/26/2016 19:00,179,43,291,60,70.4,4.5
619,1/26/2016 20:00,13,7,6,6,62.5,0
620,1/26/2016 21:00,0,0,0,0,53.4,0
621,1/26/2016 22:00,0,0,0,0,42.2,0
622,1/26/2016 23:00,0,0,0,0,28,0
623,1/26/2016 0:00,0,0,0,0,11,0
624,1/27/2016 1:00,0,0,0,0,7.3,0
625,1/27/2016 2:00,0,0,0,0,25.1,0
626,1/27/2016 3:00,0,0,0,0,39.6,0
627,1/27/2016 4:00,0,0,0,0,51.5,0
628,1/27/2016 5:00,0,0,0,0,61.3,0
629,1/27/2016 6:00,3,2,4,2,69.3,2
630,1/27/2016 7:00,123,41,159,52,76.4,14.4
631,1/27/2016 8:00,370,76,379,88,83.2,27.1
632,1/27/2016 9:00,627,99,576,109,90.4,40
633,1/27/2016 10:00,855,110,739,118,99.3,52.8
634,1/27/2016 11:00,1031,114,860,119,113.1,65.2
635,1/27/2016 12:00,1145,115,938,117,143.4,75.5
636,1/27/2016 13:00,1189,114,972,117,154,76.9
637,1/27/2016 14:00,1160,114,962,120,117.1,67.5
638,1/27/2016 15:00,1061,115,907,123,101.4,55.3
639,1/27/2016 16:00,897,112,808,123,92.1,42.5
640,1/27/2016 17:00,679,102,673,117,84.5,29.6
641,1/27/2016 18:00,426,82,512,98,77.6,16.9
642,1/27/2016 19:00,171,49,272,66,70.6,4.4
643,1/27/2016 20:00,12,7,7,7,63.1,0
644,1/27/2016 21:00,0,0,0,0,53.5,0
645,1/27/2016 22:00,0,0,0,0,42.3,0
646,1/27/2016 23:00,0,0,0,0,28.2,0
647,1/27/2016 0:00,0,0,0,0,11.1,0
648,1/28/2016 1:00,0,0,0,0,7.3,0
649,1/28/2016 2:00,0,0,0,0,25.1,0
650,1/28/2016 3:00,0,0,0,0,40,0
651,1/28/2016 4:00,0,0,0,0,51.6,0
652,1/28/2016 5:00,0,0,0,0,61.4,0
653,1/28/2016 6:00,2,2,3,2,69.4,1.9
654,1/28/2016 7:00,123,37,160,48,76.5,14.2
655,1/28/2016 8:00,372,69,381,80,83.4,26.9
656,1/28/2016 9:00,632,89,578,100,90.5,39.8
657,1/28/2016 10:00,861,100,741,108,99.5,52.7
658,1/28/2016 11:00,1039,103,863,109,113.4,65
659,1/28/2016 12:00,1153,103,942,107,144,75.3
660,1/28/2016 13:00,1198,103,976,107,154.4,76.7
661,1/28/2016 14:00,1170,103,966,109,117.5,67.4
662,1/28/2016 15:00,1070,103,910,113,102,55.3
663,1/28/2016 16:00,905,101,812,113,92.3,42.5
664,1/28/2016 17:00,686,93,676,107,85,29.6
665,1/28/2016 18:00,431,75,517,90,78.1,16.8
666,1/28/2016 19:00,173,45,278,62,71.1,4.3
667,1/28/2016 20:00,12,7,6,6,63.2,0
668,1/28/2016 21:00,0,0,0,0,54.1,0
669,1/28/2016 22:00,0,0,0,0,42.4,0
670,1/28/2016 23:00,0,0,0,0,28.3,0
671,1/28/2016 0:00,0,0,0,0,11.2,0
672,1/29/2016 1:00,0,0,0,0,7.3,0
673,1/29/2016 2:00,0,0,0,0,25.1,0
674,1/29/2016 3:00,0,0,0,0,40.1,0
675,1/29/2016 4:00,0,0,0,0,52.1,0
676,1/29/2016 5:00,0,0,0,0,61.5,0
677,1/29/2016 6:00,2,1,2,2,69.5,1.7
678,1/29/2016 7:00,118,39,153,50,77,14
679,1/29/2016 8:00,364,73,372,85,83.5,26.8
680,1/29/2016 9:00,623,96,569,105,91.1,39.7
681,1/29/2016 10:00,852,107,732,115,100.1,52.5
682,1/29/2016 11:00,1030,111,854,116,114.1,64.8
683,1/29/2016 12:00,1144,111,932,114,144.2,75.1
684,1/29/2016 13:00,1189,111,967,114,155.2,76.4
685,1/29/2016 14:00,1161,111,957,117,118.3,67.3
686,1/29/2016 15:00,1062,111,902,120,102.3,55.2
687,1/29/2016 16:00,897,109,803,120,92.5,42.4
688,1/29/2016 17:00,679,99,667,113,85.2,29.5
689,1/29/2016 18:00,425,79,507,95,78.3,16.7
690,1/29/2016 19:00,169,48,268,64,71.3,4.3
691,1/29/2016 20:00,11,7,6,6,63.4,0
692,1/29/2016 21:00,0,0,0,0,54.2,0
693,1/29/2016 22:00,0,0,0,0,42.6,0
694,1/29/2016 23:00,0,0,0,0,28.4,0
695,1/29/2016 0:00,0,0,0,0,11.2,0
696,1/30/2016 1:00,0,0,0,0,7.3,0
697,1/30/2016 2:00,0,0,0,0,25.2,0
698,1/30/2016 3:00,0,0,0,0,40.2,0
699,1/30/2016 4:00,0,0,0,0,52.2,0
700,1/30/2016 5:00,0,0,0,0,61.6,0
701,1/30/2016 6:00,1,1,2,1,70,1.5
702,1/30/2016 7:00,116,37,150,48,77.1,13.9
703,1/30/2016 8:00,363,71,369,82,84.1,26.6
704,1/30/2016 9:00,622,92,567,102,91.3,39.5
705,1/30/2016 10:00,852,104,730,111,100.3,52.3
706,1/30/2016 11:00,1030,107,852,112,114.3,64.7
707,1/30/2016 12:00,1146,107,931,110,144.5,74.8
708,1/30/2016 13:00,1191,107,965,110,155.6,76.2
709,1/30/2016 14:00,1163,107,955,113,119.1,67.2
710,1/30/2016 15:00,1064,107,900,116,102.6,55.1
711,1/30/2016 16:00,899,105,802,116,93.1,42.3
712,1/30/2016 17:00,680,96,666,110,85.4,29.4
713,1/30/2016 18:00,425,77,506,92,78.4,16.6
714,1/30/2016 19:00,169,46,268,62,71.4,4.2
715,1/30/2016 20:00,11,6,6,6,63.5,0
716,1/30/2016 21:00,0,0,0,0,54.4,0
717,1/30/2016 22:00,0,0,0,0,43.1,0
718,1/30/2016 23:00,0,0,0,0,28.5,0
719,1/30/2016 0:00,0,0,0,0,11.3,0
720,1/31/2016 1:00,0,0,0,0,7.2,0
721,1/31/2016 2:00,0,0,0,0,25.2,0
722,1/31/2016 3:00,0,0,0,0,40.3,0
723,1/31/2016 4:00,0,0,0,0,52.3,0
724,1/31/2016 5:00,0,0,0,0,62.1,0
725,1/31/2016 6:00,1,1,1,1,70.2,1.3
726,1/31/2016 7:00,112,38,144,49,77.3,13.7
727,1/31/2016 8:00,356,74,362,85,84.2,26.4
728,1/31/2016 9:00,615,97,559,107,91.5,39.3
729,1/31/2016 10:00,844,109,722,116,100.5,52.2
730,1/31/2016 11:00,1023,114,844,118,115,64.5
731,1/31/2016 12:00,1138,114,923,116,145.1,74.5
732,1/31/2016 13:00,1183,114,957,116,156.3,76
733,1/31/2016 14:00,1155,114,947,119,119.4,67
734,1/31/2016 15:00,1057,114,892,122,103.3,55
735,1/31/2016 16:00,892,111,794,122,93.4,42.2
736,1/31/2016 17:00,674,101,658,115,85.6,29.3
737,1/31/2016 18:00,420,81,496,96,79,16.6
738,1/31/2016 19:00,165,48,260,64,71.6,4.1
739,1/31/2016 20:00,10,6,6,6,64.1,0
740,1/31/2016 21:00,0,0,0,0,54.5,0
741,1/31/2016 22:00,0,0,0,0,43.3,0
742,1/31/2016 23:00,0,0,0,0,29,0
743,1/31/2016 0:00,0,0,0,0,11.4,0
744,2/1/2016 1:00,0,0,0,0,7.2,0
745,2/1/2016 2:00,0,0,0,0,25.3,0
746,2/1/2016 3:00,0,0,0,0,40.4,0
747,2/1/2016 4:00,0,0,0,0,52.4,0
748,2/1/2016 5:00,0,0,0,0,62.2,0
749,2/1/2016 6:00,1,0,1,1,70.3,1.1
750,2/1/2016 7:00,112,35,144,44,77.4,13.5
751,2/1/2016 8:00,360,66,364,77,84.4,26.3
752,2/1/2016 9:00,621,87,561,96,92,39.2
753,2/1/2016 10:00,851,97,725,105,101.2,52
754,2/1/2016 11:00,1031,101,848,106,115.3,64.3
755,2/1/2016 12:00,1148,101,927,104,145.3,74.3
756,2/1/2016 13:00,1193,100,962,104,157.1,75.7
757,2/1/2016 14:00,1166,101,952,107,120.2,66.9
758,2/1/2016 15:00,1067,101,896,110,103.5,54.9
759,2/1/2016 16:00,901,99,797,110,93.6,42.2
760,2/1/2016 17:00,682,90,662,104,86.2,29.3
761,2/1/2016 18:00,426,72,502,87,79.2,16.5
762,2/1/2016 19:00,167,44,266,59,72.1,4
763,2/1/2016 20:00,10,6,5,5,64.2,0
764,2/1/2016 21:00,0,0,0,0,55.1,0
765,2/1/2016 22:00,0,0,0,0,43.4,0
766,2/1/2016 23:00,0,0,0,0,29.2,0
767,2/1/2016 0:00,0,0,0,0,11.5,0
768,2/2/2016 1:00,0,0,0,0,7.2,0
769,2/2/2016 2:00,0,0,0,0,25.3,0
770,2/2/2016 3:00,0,0,0,0,40.5,0
771,2/2/2016 4:00,0,0,0,0,52.5,0
772,2/2/2016 5:00,0,0,0,0,62.3,0
773,2/2/2016 6:00,0,0,0,0,70.4,0.9
774,2/2/2016 7:00,109,34,140,44,77.6,13.4
775,2/2/2016 8:00,356,67,358,77,84.5,26.1
776,2/2/2016 9:00,617,87,556,97,92.2,39
777,2/2/2016 10:00,848,98,720,106,101.4,51.8
778,2/2/2016 11:00,1028,102,843,107,115.6,64.1
779,2/2/2016 12:00,1145,102,922,105,145.6,74
780,2/2/2016 13:00,1190,101,957,105,157.4,75.5
781,2/2/2016 14:00,1163,102,947,108,120.6,66.8
782,2/2/2016 15:00,1064,102,891,111,104.2,54.8
783,2/2/2016 16:00,899,100,793,111,94.2,42.1
784,2/2/2016 17:00,679,91,657,104,86.3,29.2
785,2/2/2016 18:00,423,73,497,87,79.3,16.4
786,2/2/2016 19:00,165,44,262,59,72.3,3.8
787,2/2/2016 20:00,10,6,5,5,64.4,0
788,2/2/2016 21:00,0,0,0,0,55.2,0
789,2/2/2016 22:00,0,0,0,0,43.5,0
790,2/2/2016 23:00,0,0,0,0,29.3,0
791,2/2/2016 0:00,0,0,0,0,11.5,0
792,2/3/2016 1:00,0,0,0,0,7.2,0
793,2/3/2016 2:00,0,0,0,0,25.4,0
794,2/3/2016 3:00,0,0,0,0,40.6,0
795,2/3/2016 4:00,0,0,0,0,53,0
796,2/3/2016 5:00,0,0,0,0,62.5,0
797,2/3/2016 6:00,0,0,0,0,70.6,0.8
798,2/3/2016 7:00,101,38,130,48,78.1,13.2
799,2/3/2016 8:00,341,77,343,87,85.1,26
800,2/3/2016 9:00,599,103,541,112,92.4,38.9
801,2/3/2016 10:00,829,117,704,123,102,51.7
802,2/3/2016 11:00,1008,122,827,125,116.3,63.9
803,2/3/2016 12:00,1124,122,905,123,146.2,73.7
804,2/3/2016 13:00,1170,122,940,123,158.1,75.2
805,2/3/2016 14:00,1143,122,930,126,121.4,66.6
806,2/3/2016 15:00,1045,122,875,129,104.5,54.7
807,2/3/2016 16:00,881,119,776,128,94.4,42
808,2/3/2016 17:00,663,108,640,121,86.5,29.1
809,2/3/2016 18:00,409,85,476,99,79.5,16.3
810,2/3/2016 19:00,156,50,244,66,72.4,3.7
811,2/3/2016 20:00,9,6,5,5,64.5,0
812,2/3/2016 21:00,0,0,0,0,55.4,0
813,2/3/2016 22:00,0,0,0,0,44.1,0
814,2/3/2016 23:00,0,0,0,0,29.4,0
815,2/3/2016 0:00,0,0,0,0,12,0
816,2/4/2016 1:00,0,0,0,0,7.2,0
817,2/4/2016 2:00,0,0,0,0,25.5,0
818,2/4/2016 3:00,0,0,0,0,41.1,0
819,2/4/2016 4:00,0,0,0,0,53.2,0
820,2/4/2016 5:00,0,0,0,0,63,0
821,2/4/2016 6:00,0,0,0,0,71.1,0.6
822,2/4/2016 7:00,99,38,126,47,78.2,13
823,2/4/2016 8:00,338,77,338,86,85.3,25.8
824,2/4/2016 9:00,596,103,536,111,92.6,38.7
825,2/4/2016 10:00,826,116,700,122,102.2,51.5
826,2/4/2016 11:00,1006,122,822,124,116.6,63.7
827,2/4/2016 12:00,1122,122,901,123,146.5,73.5
828,2/4/2016 13:00,1168,122,935,122,158.4,74.9
829,2/4/2016 14:00,1141,122,926,125,122.1,66.4
830,2/4/2016 15:00,1043,122,871,129,105.2,54.6
831,2/4/2016 16:00,879,118,772,128,95,41.9
832,2/4/2016 17:00,661,107,635,120,87.1,29
833,2/4/2016 18:00,407,85,472,99,80.1,16.2
834,2/4/2016 19:00,154,49,240,66,72.6,3.6
835,2/4/2016 20:00,8,5,5,5,65.1,0
836,2/4/2016 21:00,0,0,0,0,55.5,0
837,2/4/2016 22:00,0,0,0,0,44.2,0
838,2/4/2016 23:00,0,0,0,0,29.5,0
839,2/4/2016 0:00,0,0,0,0,12.1,0
840,2/5/2016 1:00,0,0,0,0,7.2,0
841,2/5/2016 2:00,0,0,0,0,25.5,0
842,2/5/2016 3:00,0,0,0,0,41.2,0
843,2/5/2016 4:00,0,0,0,0,53.3,0
844,2/5/2016 5:00,0,0,0,0,63.1,0
845,2/5/2016 6:00,0,0,0,0,71.2,0.4
846,2/5/2016 7:00,100,33,127,42,78.4,12.9
847,2/5/2016 8:00,344,67,343,77,85.4,25.6
848,2/5/2016 9:00,605,89,540,98,93.2,38.5
849,2/5/2016 10:00,837,100,704,107,102.5,51.3
850,2/5/2016 11:00,1018,104,828,109,117.3,63.5
851,2/5/2016 12:00,1135,104,907,107,147.1,73.2
852,2/5/2016 13:00,1182,104,942,107,159.1,74.7
853,2/5/2016 14:00,1155,104,932,110,122.5,66.3
854,2/5/2016 15:00,1056,104,877,113,105.5,54.5
855,2/5/2016 16:00,891,102,778,112,95.3,41.8
856,2/5/2016 17:00,671,93,641,105,87.3,28.9
857,2/5/2016 18:00,415,74,481,88,80.3,16
858,2/5/2016 19:00,158,44,248,58,73.2,3.5
859,2/5/2016 20:00,8,5,5,5,65.2,0
860,2/5/2016 21:00,0,0,0,0,56.1,0
861,2/5/2016 22:00,0,0,0,0,44.4,0
862,2/5/2016 23:00,0,0,0,0,30,0
863,2/5/2016 0:00,0,0,0,0,12.1,0
864,2/6/2016 1:00,0,0,0,0,7.2,0
865,2/6/2016 2:00,0,0,0,0,26,0
866,2/6/2016 3:00,0,0,0,0,41.3,0
867,2/6/2016 4:00,0,0,0,0,53.4,0
868,2/6/2016 5:00,0,0,0,0,63.3,0
869,2/6/2016 6:00,0,0,0,0,71.4,0.2
870,2/6/2016 7:00,94,34,120,43,78.6,12.7
871,2/6/2016 8:00,335,72,333,81,86,25.5
872,2/6/2016 9:00,595,96,530,104,93.4,38.4
873,2/6/2016 10:00,826,109,694,115,103.1,51.1
874,2/6/2016 11:00,1007,114,818,117,117.6,63.3
875,2/6/2016 12:00,1125,114,897,115,147.4,72.9
876,2/6/2016 13:00,1171,114,932,115,159.4,74.4
877,2/6/2016 14:00,1144,114,922,118,123.3,66.1
878,2/6/2016 15:00,1046,114,866,121,106.1,54.3
879,2/6/2016 16:00,881,111,767,121,95.5,41.7
880,2/6/2016 17:00,662,101,630,113,87.5,28.8
881,2/6/2016 18:00,406,80,468,93,80.4,15.9
882,2/6/2016 19:00,152,46,237,61,73.3,3.3
883,2/6/2016 20:00,7,5,4,4,65.4,0
884,2/6/2016 21:00,0,0,0,0,56.2,0
885,2/6/2016 22:00,0,0,0,0,44.5,0
886,2/6/2016 23:00,0,0,0,0,30.2,0
887,2/6/2016 0:00,0,0,0,0,12.2,0
888,2/7/2016 1:00,0,0,0,0,7.2,0
889,2/7/2016 2:00,0,0,0,0,26.1,0
890,2/7/2016 3:00,0,0,0,0,41.4,0
891,2/7/2016 4:00,0,0,0,0,53.6,0
892,2/7/2016 5:00,0,0,0,0,63.4,0
893,2/7/2016 6:00,0,0,0,0,71.5,0
894,2/7/2016 7:00,91,35,115,43,79.1,12.5
895,2/7/2016 8:00,329,74,325,83,86.2,25.3
896,2/7/2016 9:00,588,100,523,108,93.6,38.2
897,2/7/2016 10:00,819,114,687,119,103.4,51
898,2/7/2016 11:00,1000,119,810,122,118.3,63
899,2/7/2016 12:00,1117,120,889,120,148,72.6
900,2/7/2016 13:00,1164,119,924,120,160,74.1
901,2/7/2016 14:00,1137,120,914,123,124,65.9
902,2/7/2016 15:00,1039,119,858,126,106.4,54.2
903,2/7/2016 16:00,875,116,759,125,96.1,41.5
904,2/7/2016 17:00,655,105,622,117,88.1,28.6
905,2/7/2016 18:00,401,83,459,96,81,15.8
906,2/7/2016 19:00,148,47,230,63,73.5,3.2
907,2/7/2016 20:00,6,4,4,4,65.6,0
908,2/7/2016 21:00,0,0,0,0,56.4,0
909,2/7/2016 22:00,0,0,0,0,45.1,0
910,2/7/2016 23:00,0,0,0,0,30.3,0
911,2/7/2016 0:00,0,0,0,0,12.3,0
912,2/8/2016 1:00,0,0,0,0,7.3,0
913,2/8/2016 2:00,0,0,0,0,26.2,0
914,2/8/2016 3:00,0,0,0,0,41.5,0
915,2/8/2016 4:00,0,0,0,0,54.1,0
916,2/8/2016 5:00,0,0,0,0,63.6,0
917,2/8/2016 6:00,0,0,0,0,72.1,0
918,2/8/2016 7:00,88,33,111,42,79.3,12.4
919,2/8/2016 8:00,326,73,322,81,86.4,25.2
920,2/8/2016 9:00,586,98,519,106,94.2,38.1
921,2/8/2016 10:00,818,111,683,117,104,50.8
922,2/8/2016 11:00,999,117,807,119,118.6,62.8
923,2/8/2016 12:00,1117,117,886,118,148.3,72.4
924,2/8/2016 13:00,1164,117,920,118,160.3,73.8
925,2/8/2016 14:00,1137,117,911,120,124.4,65.7
926,2/8/2016 15:00,1039,117,855,123,107.1,54
927,2/8/2016 16:00,874,114,756,123,96.4,41.4
928,2/8/2016 17:00,655,103,618,115,88.3,28.5
929,2/8/2016 18:00,399,81,456,94,81.2,15.7
930,2/8/2016 19:00,146,46,228,61,74.1,3.1
931,2/8/2016 20:00,6,4,4,4,66.1,0
932,2/8/2016 21:00,0,0,0,0,56.5,0
933,2/8/2016 22:00,0,0,0,0,45.2,0
934,2/8/2016 23:00,0,0,0,0,30.4,0
935,2/8/2016 0:00,0,0,0,0,12.3,0
936,2/9/2016 1:00,0,0,0,0,7.3,0
937,2/9/2016 2:00,0,0,0,0,26.2,0
938,2/9/2016 3:00,0,0,0,0,42,0
939,2/9/2016 4:00,0,0,0,0,54.2,0
940,2/9/2016 5:00,0,0,0,0,64.1,0
941,2/9/2016 6:00,0,0,0,0,72.2,0
942,2/9/2016 7:00,87,31,110,39,79.4,12.2
943,2/9/2016 8:00,328,67,322,76,86.5,25
944,2/9/2016 9:00,590,90,519,98,94.4,37.9
945,2/9/2016 10:00,823,102,684,109,104.3,50.6
946,2/9/2016 11:00,1005,107,807,111,119.3,62.6
947,2/9/2016 12:00,1123,107,887,109,148.5,72.1
948,2/9/2016 13:00,1170,107,922,109,160.5,73.5
949,2/9/2016 14:00,1144,107,912,111,125.1,65.5
950,2/9/2016 15:00,1045,107,856,114,107.4,53.9
951,2/9/2016 16:00,880,104,756,114,96.6,41.3
952,2/9/2016 17:00,659,95,619,106,88.5,28.4
953,2/9/2016 18:00,402,75,458,88,81.4,15.5
954,2/9/2016 19:00,147,43,229,56,74.2,2.9
955,2/9/2016 20:00,6,4,4,4,66.3,0
956,2/9/2016 21:00,0,0,0,0,57.1,0
957,2/9/2016 22:00,0,0,0,0,45.4,0
958,2/9/2016 23:00,0,0,0,0,30.5,0
959,2/9/2016 0:00,0,0,0,0,12.4,0
960,2/10/2016 1:00,0,0,0,0,7.3,0
961,2/10/2016 2:00,0,0,0,0,26.3,0
962,2/10/2016 3:00,0,0,0,0,42.2,0
963,2/10/2016 4:00,0,0,0,0,54.4,0
964,2/10/2016 5:00,0,0,0,0,64.3,0
965,2/10/2016 6:00,0,0,0,0,72.4,0
966,2/10/2016 7:00,84,31,105,39,80,12
967,2/10/2016 8:00,322,69,315,77,87.1,24.8
968,2/10/2016 9:00,583,93,512,101,95,37.7
969,2/10/2016 10:00,816,107,676,112,104.5,50.5
970,2/10/2016 11:00,998,111,800,115,119.6,62.4
971,2/10/2016 12:00,1117,112,879,113,149.2,71.8
972,2/10/2016 13:00,1164,112,914,113,161.1,73.2
973,2/10/2016 14:00,1137,112,904,116,125.5,65.3
974,2/10/2016 15:00,1039,112,848,118,108.1,53.7
975,2/10/2016 16:00,873,109,748,118,97.2,41.1
976,2/10/2016 17:00,653,98,611,110,89.1,28.3
977,2/10/2016 18:00,397,77,448,90,81.5,15.4
978,2/10/2016 19:00,143,44,221,57,74.4,2.8
979,2/10/2016 20:00,5,3,3,3,66.5,0
980,2/10/2016 21:00,0,0,0,0,57.3,0
981,2/10/2016 22:00,0,0,0,0,45.5,0
982,2/10/2016 23:00,0,0,0,0,31.1,0
983,2/10/2016 0:00,0,0,0,0,12.5,0
984,2/11/2016 1:00,0,0,0,0,7.3,0
985,2/11/2016 2:00,0,0,0,0,26.4,0
986,2/11/2016 3:00,0,0,0,0,42.3,0
987,2/11/2016 4:00,0,0,0,0,54.5,0
