Year,Month,Day,Hour,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
2005,8,14,15,646,92,290,84,135.3,32
2005,8,14,16,481,81,176,69,123.4,22
2005,8,14,17,273,60,52,52,114.1,10.7
2005,8,14,18,68,26,22,22,106.1,0
2005,8,14,19,0,0,0,0,98.5,0
2005,8,14,20,0,0,0,0,91.4,0
2005,8,14,21,0,0,0,0,83.3,0
2005,8,14,22,0,0,0,0,73.1,0
2005,8,14,23,0,0,0,0,56.4,0
2005,8,14,24,0,0,0,0,23.4,0
2005,8,15,1,0,0,0,0,-25.5,0
2005,8,15,2,0,0,0,0,-57.2,0
2005,8,15,3,0,0,0,0,-73.3,0
2005,8,15,4,0,0,0,0,-83.4,0
2005,8,15,5,0,0,0,0,-91.4,0
2005,8,15,6,0,0,0,0,-98.6,0
2005,8,15,7,0,0,0,0,-106.2,0
2005,8,15,8,78,27,18,18,-114.2,11.5
2005,8,15,9,288,58,114,48,-123.6,22.8
2005,8,15,10,497,77,225,64,-136,32.7
2005,8,15,11,661,87,322,80,-151.3,40.4
2005,8,15,12,764,92,378,84,-170.2,44.6
2005,8,15,13,798,93,394,85,169.1,44.5
2005,8,15,14,761,92,366,85,150.3,40
2005,8,15,15,655,87,296,80,135.1,32.2
2005,8,15,16,489,76,185,70,123.2,22.2
2005,8,15,17,279,57,49,49,113.5,10.8
2005,8,15,18,71,25,21,21,105.5,0
2005,8,15,19,0,0,0,0,98.3,0
2005,8,15,20,0,0,0,0,91.2,0
2005,8,15,21,0,0,0,0,83.1,0
2005,8,15,22,0,0,0,0,72.4,0
2005,8,15,23,0,0,0,0,56,0
2005,8,15,24,0,0,0,0,23.1,0
2005,8,16,1,0,0,0,0,-25.4,0
2005,8,16,2,0,0,0,0,-56.5,0
2005,8,16,3,0,0,0,0,-73,0
2005,8,16,4,0,0,0,0,-83.2,0
2005,8,16,5,0,0,0,0,-91.3,0
2005,8,16,6,0,0,0,0,-98.4,0
2005,8,16,7,0,0,0,0,-106,0
2005,8,16,8,81,28,19,19,-114.1,11.8
2005,8,16,9,293,59,118,49,-123.5,23.1
2005,8,16,10,502,78,230,65,-135.5,33
2005,8,16,11,666,88,328,81,-151.2,40.7
2005,8,16,12,769,93,384,85,-170.2,45
2005,8,16,13,803,94,400,86,169,44.8
2005,8,16,14,766,92,372,85,150.1,40.3
2005,8,16,15,659,88,302,81,134.6,32.4
2005,8,16,16,492,77,190,71,123,22.3
2005,8,16,17,282,58,49,49,113.3,11
2005,8,16,18,73,26,22,22,105.3,0
2005,8,16,19,0,0,0,0,98.1,0
2005,8,16,20,0,0,0,0,90.6,0
2005,8,16,21,0,0,0,0,82.5,0
2005,8,16,22,0,0,0,0,72.1,0
2005,8,16,23,0,0,0,0,55.3,0
2005,8,16,24,0,0,0,0,22.4,0
2005,8,17,1,0,0,0,0,-25.2,0
2005,8,17,2,0,0,0,0,-56.3,0
2005,8,17,3,0,0,0,0,-72.4,0
2005,8,17,4,0,0,0,0,-83,0
2005,8,17,5,0,0,0,0,-91.1,0
2005,8,17,6,0,0,0,0,-98.3,0
2005,8,17,7,0,0,0,0,-105.5,0
2005,8,17,8,86,28,20,19,-113.5,12
2005,8,17,9,300,57,122,48,-123.3,23.3
2005,8,17,10,509,76,242,70,-135.4,33.3
2005,8,17,11,674,85,334,79,-151.1,41
2005,8,17,12,777,89,390,82,-170.2,45.3
2005,8,17,13,811,90,406,84,168.5,45.1
2005,8,17,14,773,89,378,83,149.6,40.5
2005,8,17,15,666,85,307,79,134.4,32.6
2005,8,17,16,499,75,195,69,122.5,22.5
2005,8,17,17,287,56,48,48,113.2,11.1
2005,8,17,18,75,25,22,22,105.1,0
2005,8,17,19,0,0,0,0,97.5,0
2005,8,17,20,0,0,0,0,90.4,0
2005,8,17,21,0,0,0,0,82.2,0
2005,8,17,22,0,0,0,0,71.5,0
2005,8,17,23,0,0,0,0,54.5,0
2005,8,17,24,0,0,0,0,22.1,0
2005,8,18,1,0,0,0,0,-25.1,0
2005,8,18,2,0,0,0,0,-56,0
2005,8,18,3,0,0,0,0,-72.2,0
2005,8,18,4,0,0,0,0,-82.4,0
2005,8,18,5,0,0,0,0,-90.5,0
2005,8,18,6,0,0,0,0,-98.1,0
2005,8,18,7,0,0,0,0,-105.3,0.1
2005,8,18,8,91,26,21,18,-113.4,12.2
2005,8,18,9,311,52,126,44,-123.2,23.6
2005,8,18,10,523,68,247,64,-135.3,33.6
2005,8,18,11,688,76,340,71,-151.1,41.3
2005,8,18,12,792,79,397,75,-170.2,45.6
2005,8,18,13,826,80,413,76,168.4,45.4
2005,8,18,14,787,79,385,75,149.4,40.8
2005,8,18,15,679,75,313,72,134.2,32.8
2005,8,18,16,510,67,200,63,122.3,22.7
2005,8,18,17,296,51,44,44,112.6,11.3
2005,8,18,18,79,24,21,21,104.6,0
2005,8,18,19,0,0,0,0,97.4,0
2005,8,18,20,0,0,0,0,90.1,0
2005,8,18,21,0,0,0,0,82,0
2005,8,18,22,0,0,0,0,71.2,0
2005,8,18,23,0,0,0,0,54.1,0
2005,8,18,24,0,0,0,0,21.4,0
2005,8,19,1,0,0,0,0,-24.6,0
2005,8,19,2,0,0,0,0,-55.3,0
2005,8,19,3,0,0,0,0,-71.5,0
2005,8,19,4,0,0,0,0,-82.2,0
2005,8,19,5,0,0,0,0,-90.3,0
2005,8,19,6,0,0,0,0,-97.5,0
2005,8,19,7,0,0,0,0,-105.2,0.3
2005,8,19,8,93,29,25,21,-113.3,12.4
2005,8,19,9,310,58,132,49,-123.1,23.8
2005,8,19,10,521,76,253,71,-135.2,33.8
2005,8,19,11,686,85,346,79,-150.6,41.6
2005,8,19,12,789,89,403,83,-170.2,45.9
2005,8,19,13,822,90,418,84,168.3,45.7
2005,8,19,14,784,89,390,83,149.3,41.1
2005,8,19,15,676,85,319,80,134.1,33
2005,8,19,16,507,75,207,70,122.1,22.9
2005,8,19,17,294,57,54,49,112.4,11.4
2005,8,19,18,79,26,22,22,104.4,0
2005,8,19,19,0,0,0,0,97.2,0
2005,8,19,20,0,0,0,0,89.5,0
2005,8,19,21,0,0,0,0,81.4,0
2005,8,19,22,0,0,0,0,70.5,0
2005,8,19,23,0,0,0,0,53.4,0
2005,8,19,24,0,0,0,0,21.1,0
2005,8,20,1,0,0,0,0,-24.4,0
2005,8,20,2,0,0,0,0,-55.1,0
2005,8,20,3,0,0,0,0,-71.3,0
2005,8,20,4,0,0,0,0,-82,0
2005,8,20,5,0,0,0,0,-90.2,0
2005,8,20,6,0,0,0,0,-97.4,0
2005,8,20,7,0,0,0,0,-105,0.5
2005,8,20,8,97,30,28,21,-113.1,12.7
2005,8,20,9,316,57,136,48,-122.5,24.1
2005,8,20,10,528,74,259,69,-135.1,34.1
2005,8,20,11,693,83,352,77,-150.5,41.9
2005,8,20,12,796,87,409,81,-170.2,46.3
2005,8,20,13,830,88,425,82,168.2,46
2005,8,20,14,791,87,397,82,149.1,41.3
2005,8,20,15,682,83,325,78,133.5,33.3
2005,8,20,16,513,73,212,68,121.5,23
2005,8,20,17,298,55,59,48,112.2,11.5
2005,8,20,18,82,26,22,22,104.2,0
2005,8,20,19,0,0,0,0,96.6,0
2005,8,20,20,0,0,0,0,89.3,0
2005,8,20,21,0,0,0,0,81.1,0
2005,8,20,22,0,0,0,0,70.2,0
2005,8,20,23,0,0,0,0,53,0
2005,8,20,24,0,0,0,0,20.4,0
2005,8,21,1,0,0,0,0,-24.3,0
2005,8,21,2,0,0,0,0,-54.4,0
2005,8,21,3,0,0,0,0,-71.1,0
2005,8,21,4,0,0,0,0,-81.5,0
2005,8,21,5,0,0,0,0,-89.6,0
2005,8,21,6,0,0,0,0,-97.2,0
2005,8,21,7,0,0,0,0,-104.5,0.7
2005,8,21,8,99,32,31,23,-112.6,12.9
2005,8,21,9,317,62,142,52,-122.4,24.3
2005,8,21,10,528,80,258,69,-134.5,34.4
2005,8,21,11,693,90,358,83,-150.5,42.3
2005,8,21,12,796,94,415,87,-170.3,46.6
2005,8,21,13,828,95,430,88,168.1,46.3
2005,8,21,14,789,94,403,88,148.6,41.6
2005,8,21,15,681,90,331,84,133.3,33.5
2005,8,21,16,511,79,219,74,121.3,23.2
2005,8,21,17,297,60,68,52,112,11.7
2005,8,21,18,82,28,24,24,104,0
2005,8,21,19,0,0,0,0,96.4,0
2005,8,21,20,0,0,0,0,89.1,0
2005,8,21,21,0,0,0,0,80.5,0
2005,8,21,22,0,0,0,0,69.5,0
2005,8,21,23,0,0,0,0,52.3,0
2005,8,21,24,0,0,0,0,20.2,0
2005,8,22,1,0,0,0,0,-24.2,0
2005,8,22,2,0,0,0,0,-54.2,0
2005,8,22,3,0,0,0,0,-70.5,0
2005,8,22,4,0,0,0,0,-81.3,0
2005,8,22,5,0,0,0,0,-89.4,0
2005,8,22,6,0,0,0,0,-97.1,0
2005,8,22,7,0,0,0,0,-104.3,0.9
2005,8,22,8,101,35,35,26,-112.4,13.2
2005,8,22,9,318,67,147,57,-122.3,24.6
2005,8,22,10,528,87,264,74,-134.4,34.7
2005,8,22,11,693,97,363,89,-150.4,42.6
2005,8,22,12,795,102,420,93,-170.3,46.9
2005,8,22,13,827,103,436,94,168,46.7
2005,8,22,14,788,102,408,94,148.4,41.9
2005,8,22,15,680,97,337,90,133.1,33.7
2005,8,22,16,510,85,222,75,121.2,23.4
2005,8,22,17,296,64,77,57,111.5,11.8
2005,8,22,18,83,30,26,26,103.4,0
2005,8,22,19,0,0,0,0,96.2,0
2005,8,22,20,0,0,0,0,88.5,0
2005,8,22,21,0,0,0,0,80.2,0
2005,8,22,22,0,0,0,0,69.2,0
2005,8,22,23,0,0,0,0,51.5,0
2005,8,22,24,0,0,0,0,19.5,0
2005,8,23,1,0,0,0,0,-24.1,0
2005,8,23,2,0,0,0,0,-53.6,0
2005,8,23,3,0,0,0,0,-70.2,0
2005,8,23,4,0,0,0,0,-81.1,0
2005,8,23,5,0,0,0,0,-89.2,0
2005,8,23,6,0,0,0,0,-96.5,0
2005,8,23,7,1,0,0,0,-104.2,1.2
2005,8,23,8,106,35,37,26,-112.3,13.4
2005,8,23,9,326,65,152,55,-122.1,24.9
2005,8,23,10,537,84,270,72,-134.3,35
2005,8,23,11,702,94,370,87,-150.3,42.9
2005,8,23,12,804,98,427,90,-170.3,47.3
2005,8,23,13,836,99,443,91,167.5,47
2005,8,23,14,797,98,415,91,148.2,42.1
2005,8,23,15,687,93,343,87,132.5,33.9
2005,8,23,16,517,82,227,73,120.6,23.6
2005,8,23,17,302,62,81,55,111.3,12
2005,8,23,18,86,30,25,25,103.2,0
2005,8,23,19,0,0,0,0,95.6,0
2005,8,23,20,0,0,0,0,88.3,0
2005,8,23,21,0,0,0,0,79.6,0
2005,8,23,22,0,0,0,0,68.5,0
2005,8,23,23,0,0,0,0,51.1,0
2005,8,23,24,0,0,0,0,19.2,0
2005,8,24,1,0,0,0,0,-23.6,0
2005,8,24,2,0,0,0,0,-53.3,0
2005,8,24,3,0,0,0,0,-70,0
2005,8,24,4,0,0,0,0,-80.5,0
2005,8,24,5,0,0,0,0,-89.1,0
2005,8,24,6,0,0,0,0,-96.3,0
2005,8,24,7,1,1,1,1,-104,1.4
2005,8,24,8,110,35,40,26,-112.1,13.7
2005,8,24,9,332,64,157,55,-121.6,25.2
2005,8,24,10,544,82,276,71,-134.2,35.3
2005,8,24,11,709,92,376,85,-150.2,43.3
2005,8,24,12,812,96,434,88,-170.3,47.6
2005,8,24,13,844,96,450,90,167.4,47.3
2005,8,24,14,804,95,421,89,148,42.4
2005,8,24,15,694,91,350,86,132.3,34.1
2005,8,24,16,522,81,237,76,120.4,23.7
2005,8,24,17,307,61,86,54,111.1,12.1
2005,8,24,18,88,30,25,25,103,0
2005,8,24,19,0,0,0,0,95.4,0
2005,8,24,20,0,0,0,0,88.1,0
2005,8,24,21,0,0,0,0,79.3,0
2005,8,24,22,0,0,0,0,68.2,0
2005,8,24,23,0,0,0,0,50.4,0
2005,8,24,24,0,0,0,0,18.5,0
2005,8,25,1,0,0,0,0,-23.5,0
2005,8,25,2,0,0,0,0,-53.1,0
2005,8,25,3,0,0,0,0,-69.4,0
2005,8,25,4,0,0,0,0,-80.3,0
2005,8,25,5,0,0,0,0,-88.5,0
2005,8,25,6,0,0,0,0,-96.2,0
2005,8,25,7,2,1,1,1,-103.5,1.6
2005,8,25,8,115,34,43,26,-111.6,13.9
2005,8,25,9,340,62,162,54,-121.5,25.4
2005,8,25,10,553,80,288,75,-134.1,35.6
2005,8,25,11,718,88,383,83,-150.2,43.6
2005,8,25,12,821,92,441,86,-170.3,48
2005,8,25,13,852,93,456,87,167.3,47.6
2005,8,25,14,812,92,428,87,147.5,42.7
2005,8,25,15,701,88,356,83,132.1,34.3
2005,8,25,16,529,78,243,74,120.2,23.9
2005,8,25,17,312,60,91,53,110.5,12.3
2005,8,25,18,91,29,25,25,102.4,0
2005,8,25,19,0,0,0,0,95.2,0
2005,8,25,20,0,0,0,0,87.4,0
2005,8,25,21,0,0,0,0,79.1,0
2005,8,25,22,0,0,0,0,67.5,0
2005,8,25,23,0,0,0,0,50,0
2005,8,25,24,0,0,0,0,18.2,0
2005,8,26,1,0,0,0,0,-23.4,0
2005,8,26,2,0,0,0,0,-52.4,0
2005,8,26,3,0,0,0,0,-69.2,0
2005,8,26,4,0,0,0,0,-80.1,0
2005,8,26,5,0,0,0,0,-88.3,0
2005,8,26,6,0,0,0,0,-96,0
2005,8,26,7,2,1,1,1,-103.3,1.9
2005,8,26,8,119,35,46,27,-111.4,14.2
2005,8,26,9,345,63,167,55,-121.3,25.7
2005,8,26,10,559,80,294,75,-133.6,35.9
2005,8,26,11,724,89,390,83,-150.1,43.9
2005,8,26,12,826,92,447,86,-170.3,48.3
2005,8,26,13,858,93,463,87,167.2,47.9
2005,8,26,14,817,92,435,87,147.3,42.9
2005,8,26,15,706,88,362,84,131.5,34.5
2005,8,26,16,533,78,249,74,119.6,24.1
2005,8,26,17,315,60,97,54,110.3,12.4
2005,8,26,18,93,30,25,25,102.2,0
2005,8,26,19,0,0,0,0,94.6,0
2005,8,26,20,0,0,0,0,87.2,0
2005,8,26,21,0,0,0,0,78.4,0
2005,8,26,22,0,0,0,0,67.2,0
2005,8,26,23,0,0,0,0,49.3,0
2005,8,26,24,0,0,0,0,17.6,0
2005,8,27,1,0,0,0,0,-23.3,0
2005,8,27,2,0,0,0,0,-52.2,0
2005,8,27,3,0,0,0,0,-68.5,0
2005,8,27,4,0,0,0,0,-79.5,0
2005,8,27,5,0,0,0,0,-88.1,0
2005,8,27,6,0,0,0,0,-95.5,0
2005,8,27,7,3,2,2,2,-103.2,2.1
2005,8,27,8,123,36,49,28,-111.3,14.4
2005,8,27,9,351,64,172,56,-121.2,26
2005,8,27,10,564,81,300,76,-133.4,36.3
2005,8,27,11,729,90,396,84,-150,44.3
2005,8,27,12,831,93,454,87,-170.3,48.7
2005,8,27,13,863,94,470,88,167.1,48.3
2005,8,27,14,821,93,441,88,147.1,43.2
2005,8,27,15,710,89,369,85,131.3,34.8
2005,8,27,16,536,79,255,75,119.4,24.2
2005,8,27,17,318,61,103,55,110.1,12.5
2005,8,27,18,95,31,29,26,102,0.1
2005,8,27,19,0,0,0,0,94.4,0
2005,8,27,20,0,0,0,0,86.6,0
2005,8,27,21,0,0,0,0,78.2,0
2005,8,27,22,0,0,0,0,66.5,0
2005,8,27,23,0,0,0,0,48.5,0
2005,8,27,24,0,0,0,0,17.3,0
2005,8,28,1,0,0,0,0,-23.2,0
2005,8,28,2,0,0,0,0,-51.6,0
2005,8,28,3,0,0,0,0,-68.3,0
2005,8,28,4,0,0,0,0,-79.3,0
2005,8,28,5,0,0,0,0,-87.6,0
2005,8,28,6,0,0,0,0,-95.3,0
2005,8,28,7,3,2,2,2,-103,2.4
2005,8,28,8,129,35,53,28,-111.2,14.7
2005,8,28,9,359,62,178,54,-121,26.3
2005,8,28,10,573,78,307,74,-133.3,36.6
2005,8,28,11,739,86,403,81,-149.5,44.6
2005,8,28,12,841,89,461,84,-170.4,49
2005,8,28,13,872,90,477,85,166.5,48.6
2005,8,28,14,830,89,448,85,146.5,43.5
2005,8,28,15,718,85,375,82,131.1,35
2005,8,28,16,543,76,261,73,119.2,24.4
2005,8,28,17,324,59,109,54,109.5,12.7
2005,8,28,18,98,30,31,26,101.4,0.2
2005,8,28,19,0,0,0,0,94.1,0
2005,8,28,20,0,0,0,0,86.4,0
2005,8,28,21,0,0,0,0,77.5,0
2005,8,28,22,0,0,0,0,66.2,0
2005,8,28,23,0,0,0,0,48.1,0
2005,8,28,24,0,0,0,0,17,0
2005,8,29,1,0,0,0,0,-23.1,0
2005,8,29,2,0,0,0,0,-51.4,0
2005,8,29,3,0,0,0,0,-68.1,0
2005,8,29,4,0,0,0,0,-79.1,0
2005,8,29,5,0,0,0,0,-87.4,0
2005,8,29,6,0,0,0,0,-95.1,0
2005,8,29,7,4,3,3,2,-102.5,2.6
2005,8,29,8,130,40,57,32,-110.6,15
2005,8,29,9,357,70,184,61,-120.5,26.6
2005,8,29,10,570,88,306,77,-133.2,36.9
2005,8,29,11,735,97,408,90,-149.5,45
2005,8,29,12,836,101,466,94,-170.4,49.4
2005,8,29,13,867,102,482,95,166.4,48.9
2005,8,29,14,825,101,453,94,146.3,43.8
2005,8,29,15,713,96,381,91,130.5,35.2
2005,8,29,16,539,86,263,77,118.5,24.6
2005,8,29,17,320,66,117,59,109.3,12.8
2005,8,29,18,98,34,37,29,101.2,0.4
2005,8,29,19,0,0,0,0,93.5,0
2005,8,29,20,0,0,0,0,86.1,0
2005,8,29,21,0,0,0,0,77.3,0
2005,8,29,22,0,0,0,0,65.5,0
2005,8,29,23,0,0,0,0,47.4,0
2005,8,29,24,0,0,0,0,16.4,0
2005,8,30,1,0,0,0,0,-23.1,0
2005,8,30,2,0,0,0,0,-51.1,0
2005,8,30,3,0,0,0,0,-67.5,0
2005,8,30,4,0,0,0,0,-78.5,0
2005,8,30,5,0,0,0,0,-87.2,0
2005,8,30,6,0,0,0,0,-94.6,0
2005,8,30,7,4,3,3,3,-102.3,2.9
2005,8,30,8,137,38,60,31,-110.4,15.2
2005,8,30,9,368,66,189,58,-120.3,26.9
2005,8,30,10,582,82,319,78,-133.1,37.2
2005,8,30,11,747,90,416,85,-149.4,45.3
2005,8,30,12,848,94,474,88,-170.4,49.7
2005,8,30,13,879,94,490,89,166.3,49.3
2005,8,30,14,836,93,461,89,146.1,44
2005,8,30,15,723,89,388,86,130.3,35.4
2005,8,30,16,548,80,273,77,118.3,24.8
2005,8,30,17,328,62,122,57,109.1,12.9
2005,8,30,18,102,32,39,28,101,0.5
2005,8,30,19,0,0,0,0,93.3,0
2005,8,30,20,0,0,0,0,85.5,0
2005,8,30,21,0,0,0,0,76.6,0
2005,8,30,22,0,0,0,0,65.2,0
2005,8,30,23,0,0,0,0,47,0
2005,8,30,24,0,0,0,0,16.1,0
2005,8,31,1,0,0,0,0,-22.6,0
2005,8,31,2,0,0,0,0,-50.5,0
2005,8,31,3,0,0,0,0,-67.3,0
2005,8,31,4,0,0,0,0,-78.3,0
2005,8,31,5,0,0,0,0,-87,0
2005,8,31,6,0,0,0,0,-94.4,0
2005,8,31,7,5,3,4,3,-102.1,3.1
2005,8,31,8,140,40,64,32,-110.3,15.5
2005,8,31,9,371,69,195,61,-120.2,27.2
2005,8,31,10,585,86,325,81,-132.5,37.5
2005,8,31,11,750,94,422,89,-149.3,45.7
2005,8,31,12,851,98,480,91,-170.4,50.1
2005,8,31,13,881,98,496,92,166.1,49.6
2005,8,31,14,838,97,467,92,145.5,44.3
2005,8,31,15,724,93,394,89,130.1,35.6
2005,8,31,16,549,83,280,80,118.1,24.9
2005,8,31,17,329,64,128,58,108.5,13.1
2005,8,31,18,103,33,43,30,100.4,0.6
2005,8,31,19,0,0,0,0,93.1,0
2005,8,31,20,0,0,0,0,85.3,0
2005,8,31,21,0,0,0,0,76.3,0
2005,8,31,22,0,0,0,0,64.4,0
2005,8,31,23,0,0,0,0,46.3,0
2005,8,31,24,0,0,0,0,15.4,0
2005,9,1,1,0,0,0,0,-22.5,0
2005,9,1,2,0,0,0,0,-50.3,0
2005,9,1,3,0,0,0,0,-67.1,0
2005,9,1,4,0,0,0,0,-78.1,0
2005,9,1,5,0,0,0,0,-86.5,0
2005,9,1,6,0,0,0,0,-94.2,0
2005,9,1,7,6,3,4,3,-101.6,3.4
2005,9,1,8,151,35,69,30,-110.1,15.8
2005,9,1,9,388,57,206,56,-120.1,27.5
2005,9,1,10,605,71,334,69,-132.4,37.9
2005,9,1,11,771,77,432,75,-149.3,46
2005,9,1,12,873,80,490,77,-170.5,50.5
2005,9,1,13,902,80,506,78,165.6,49.9
2005,9,1,14,858,80,476,78,145.3,44.6
2005,9,1,15,744,77,402,76,129.4,35.8
2005,9,1,16,566,69,286,68,117.5,25.1
2005,9,1,17,343,54,132,51,108.2,13.2
2005,9,1,18,110,29,45,27,100.2,0.7
2005,9,1,19,0,0,0,0,92.5,0
2005,9,1,20,0,0,0,0,85,0
2005,9,1,21,0,0,0,0,76.1,0
2005,9,1,22,0,0,0,0,64.1,0
2005,9,1,23,0,0,0,0,45.5,0
2005,9,1,24,0,0,0,0,15.2,0
2005,9,2,1,0,0,0,0,-22.5,0
2005,9,2,2,0,0,0,0,-50.1,0
2005,9,2,3,0,0,0,0,-66.5,0
2005,9,2,4,0,0,0,0,-77.5,0
2005,9,2,5,0,0,0,0,-86.3,0
2005,9,2,6,0,0,0,0,-94.1,0
2005,9,2,7,7,4,5,3,-101.4,3.6
2005,9,2,8,153,38,72,32,-109.6,16.1
2005,9,2,9,389,63,207,57,-119.5,27.8
2005,9,2,10,605,78,339,75,-132.3,38.2
2005,9,2,11,770,85,437,82,-149.2,46.4
2005,9,2,12,871,88,496,84,-170.5,50.8
2005,9,2,13,901,89,511,85,165.4,50.3
2005,9,2,14,856,88,482,85,145.1,44.8
2005,9,2,15,741,84,408,82,129.2,36
2005,9,2,16,564,76,292,74,117.3,25.3
2005,9,2,17,341,59,140,56,108,13.4
2005,9,2,18,110,32,49,29,99.6,0.8
2005,9,2,19,1,0,0,0,92.3,0
2005,9,2,20,0,0,0,0,84.4,0
2005,9,2,21,0,0,0,0,75.4,0
2005,9,2,22,0,0,0,0,63.4,0
2005,9,2,23,0,0,0,0,45.2,0
2005,9,2,24,0,0,0,0,14.5,0
2005,9,3,1,0,0,0,0,-22.4,0
2005,9,3,2,0,0,0,0,-49.5,0
2005,9,3,3,0,0,0,0,-66.2,0
2005,9,3,4,0,0,0,0,-77.3,0
2005,9,3,5,0,0,0,0,-86.1,0
2005,9,3,6,0,0,0,0,-93.5,0
2005,9,3,7,8,5,5,4,-101.3,3.9
2005,9,3,8,156,40,76,34,-109.4,16.3
2005,9,3,9,392,66,213,60,-119.4,28.1
2005,9,3,10,608,82,346,79,-132.2,38.5
2005,9,3,11,773,90,444,85,-149.1,46.8
2005,9,3,12,873,92,502,88,-170.5,51.2
2005,9,3,13,902,93,517,89,165.3,50.6
2005,9,3,14,858,92,488,89,144.5,45.1
2005,9,3,15,742,88,414,86,128.6,36.3
2005,9,3,16,565,79,299,77,117.1,25.4
2005,9,3,17,341,62,147,58,107.4,13.5
2005,9,3,18,110,33,53,30,99.4,0.9
2005,9,3,19,1,0,0,0,92.1,0
2005,9,3,20,0,0,0,0,84.2,0
2005,9,3,21,0,0,0,0,75.1,0
2005,9,3,22,0,0,0,0,63.1,0
2005,9,3,23,0,0,0,0,44.4,0
2005,9,3,24,0,0,0,0,14.3,0
2005,9,4,1,0,0,0,0,-22.3,0
2005,9,4,2,0,0,0,0,-49.3,0
2005,9,4,3,0,0,0,0,-66,0
2005,9,4,4,0,0,0,0,-77.1,0
2005,9,4,5,0,0,0,0,-85.5,0
2005,9,4,6,0,0,0,0,-93.3,0
2005,9,4,7,9,5,6,4,-101.1,4.2
2005,9,4,8,160,42,81,35,-109.3,16.6
2005,9,4,9,397,68,219,62,-119.2,28.4
2005,9,4,10,612,84,352,81,-132,38.9
2005,9,4,11,777,92,450,87,-149,47.1
2005,9,4,12,877,95,509,90,-170.6,51.6
2005,9,4,13,906,95,524,91,165.1,50.9
2005,9,4,14,861,94,494,91,144.3,45.4
2005,9,4,15,745,91,420,88,128.4,36.5
2005,9,4,16,567,81,305,79,116.4,25.6
2005,9,4,17,343,63,153,60,107.2,13.6
2005,9,4,18,112,34,57,32,99.2,1.1
2005,9,4,19,1,1,1,1,91.4,0
2005,9,4,20,0,0,0,0,83.5,0
2005,9,4,21,0,0,0,0,74.5,0
2005,9,4,22,0,0,0,0,62.4,0
2005,9,4,23,0,0,0,0,44.1,0
2005,9,4,24,0,0,0,0,14,0
2005,9,5,1,0,0,0,0,-22.3,0
2005,9,5,2,0,0,0,0,-49.1,0
2005,9,5,3,0,0,0,0,-65.4,0
2005,9,5,4,0,0,0,0,-76.5,0
2005,9,5,5,0,0,0,0,-85.3,0
2005,9,5,6,0,0,0,0,-93.2,0
2005,9,5,7,10,6,7,5,-100.5,4.4
2005,9,5,8,165,43,85,36,-109.1,16.9
2005,9,5,9,402,70,225,63,-119.1,28.7
2005,9,5,10,618,86,359,82,-131.5,39.2
2005,9,5,11,782,93,457,89,-148.5,47.5
2005,9,5,12,882,96,516,91,-170.6,52
2005,9,5,13,910,97,531,92,164.6,51.3
2005,9,5,14,865,96,501,92,144,45.7
2005,9,5,15,748,92,427,89,128.1,36.7
2005,9,5,16,570,83,311,81,116.2,25.8
2005,9,5,17,346,64,159,61,106.6,13.8
2005,9,5,18,114,35,60,32,98.6,1.2
2005,9,5,19,1,1,1,1,91.2,0
2005,9,5,20,0,0,0,0,83.3,0
2005,9,5,21,0,0,0,0,74.2,0
2005,9,5,22,0,0,0,0,62.1,0
2005,9,5,23,0,0,0,0,43.3,0
2005,9,5,24,0,0,0,0,13.4,0
2005,9,6,1,0,0,0,0,-22.2,0
2005,9,6,2,0,0,0,0,-48.5,0
2005,9,6,3,0,0,0,0,-65.2,0
2005,9,6,4,0,0,0,0,-76.3,0
2005,9,6,5,0,0,0,0,-85.2,0
2005,9,6,6,0,0,0,0,-93,0
2005,9,6,7,12,6,8,5,-100.4,4.7
2005,9,6,8,171,43,90,37,-108.6,17.2
2005,9,6,9,409,69,231,63,-118.5,29
2005,9,6,10,625,84,366,81,-131.4,39.5
2005,9,6,11,790,91,464,87,-148.5,47.9
2005,9,6,12,890,94,523,90,-171,52.3
2005,9,6,13,917,95,538,90,164.4,51.6
2005,9,6,14,871,94,508,91,143.4,45.9
2005,9,6,15,754,90,434,88,127.5,36.9
2005,9,6,16,575,81,318,80,115.6,25.9
2005,9,6,17,350,64,166,61,106.4,13.9
2005,9,6,18,116,35,64,33,98.3,1.3
2005,9,6,19,1,1,1,1,90.6,0
2005,9,6,20,0,0,0,0,83.1,0
2005,9,6,21,0,0,0,0,73.5,0
2005,9,6,22,0,0,0,0,61.4,0
2005,9,6,23,0,0,0,0,42.6,0
2005,9,6,24,0,0,0,0,13.2,0
2005,9,7,1,0,0,0,0,-22.2,0
2005,9,7,2,0,0,0,0,-48.3,0
2005,9,7,3,0,0,0,0,-65,0
2005,9,7,4,0,0,0,0,-76.1,0
2005,9,7,5,0,0,0,0,-84.6,0
2005,9,7,6,0,0,0,0,-92.4,0
2005,9,7,7,13,6,9,6,-100.2,5
2005,9,7,8,179,41,96,37,-108.4,17.5
2005,9,7,9,420,65,238,60,-118.3,29.3
2005,9,7,10,636,79,374,77,-131.2,39.9
2005,9,7,11,801,86,473,83,-148.4,48.2
2005,9,7,12,901,88,532,85,-171.1,52.7
